class,policy,reward,seed,stage,win,turns,hp,max_hp,hp_spent,hp_restored,cards_drawn,casts,deck_size,timeout
night,planner,random,10511,1,1,2,19,22,4,8,0,4,21,0
night,planner,random,10511,2,1,3,12,22,11,9,0,6,22,0
night,planner,random,10511,3,1,4,22,22,6,26,0,8,23,0
night,planner,random,10511,4,0,4,0,22,8,24,6,7,24,0
night,planner,random,10512,0,1,2,22,22,3,3,0,3,20,0
night,planner,random,10512,1,1,2,14,22,7,6,0,4,21,0
night,planner,random,10512,2,1,4,14,22,3,11,0,7,22,0
night,planner,random,10512,3,1,4,19,22,10,25,0,8,23,0
night,planner,random,10512,4,1,5,11,22,10,38,6,9,24,0
night,planner,random,10513,0,1,2,22,22,0,0,0,4,20,0
night,planner,random,10513,1,1,2,12,22,7,4,0,4,21,0
night,planner,random,10513,2,1,3,17,22,7,18,0,6,22,0
night,planner,random,10513,3,1,4,14,22,9,21,0,8,23,0
night,planner,random,10513,4,1,5,20,22,7,37,4,9,24,0
night,planner,random,10514,0,1,2,21,22,3,4,0,3,20,0
night,planner,random,10514,1,1,2,19,22,4,8,0,4,21,0
night,planner,random,10514,2,1,3,15,22,11,12,0,6,22,0
night,planner,random,10514,3,1,4,17,22,6,19,0,8,23,0
night,planner,random,10514,4,1,5,11,22,10,33,0,9,24,0
night,planner,random,10515,0,1,2,22,22,3,3,0,3,20,0
night,planner,random,10515,1,1,2,19,22,4,8,0,4,21,0
night,planner,random,10515,2,1,4,13,22,8,15,0,7,22,0
night,planner,random,10515,3,1,4,18,22,7,25,0,8,23,0
night,planner,random,10515,4,1,5,16,22,9,40,6,10,24,0
night,planner,random,10516,0,1,2,22,22,3,3,0,3,20,0
night,planner,random,10516,1,1,2,19,22,4,8,0,4,21,0
night,planner,random,10516,2,1,4,13,22,8,15,0,7,22,0
night,planner,random,10516,3,1,4,17,22,7,26,0,8,23,0
night,planner,random,10516,4,1,5,17,22,6,37,0,8,24,0
night,planner,random,10517,0,1,2,18,22,3,3,0,3,20,0
night,planner,random,10517,1,1,2,19,22,4,8,0,4,21,0
night,planner,random,10517,2,1,3,22,22,7,15,0,6,22,0
night,planner,random,10517,3,1,4,20,22,7,27,0,8,23,0
night,planner,random,10517,4,1,5,15,22,6,36,0,9,24,0
night,planner,random,10518,0,1,2,22,22,3,3,0,3,20,0
night,planner,random,10518,1,1,2,16,22,3,4,0,4,21,0
night,planner,random,10518,2,1,3,12,22,11,9,0,6,22,0
night,planner,random,10518,3,1,4,10,22,6,12,0,8,23,0
night,planner,random,10518,4,1,4,8,22,15,28,12,8,24,0
night,planner,random,10519,0,1,2,22,22,3,3,0,3,20,0
night,planner,random,10519,1,1,2,19,22,4,8,0,4,21,0
night,planner,random,10519,2,1,4,17,22,7,18,0,7,22,0
night,planner,random,10519,3,1,4,22,22,4,24,0,8,23,0
night,planner,random,10519,4,1,3,10,22,13,19,6,6,24,0
night,planner,random,10520,0,1,2,22,22,0,0,0,4,20,0
night,planner,random,10520,1,1,2,13,22,7,5,0,4,21,0
night,planner,random,10520,2,1,3,21,22,10,17,0,6,22,0
night,planner,random,10520,3,1,5,16,22,7,35,0,10,23,0
night,planner,random,10520,4,1,5,16,22,3,33,0,9,24,0
night,planner,random,10521,0,1,2,22,22,0,0,0,3,20,0
night,planner,random,10521,1,1,2,19,22,4,8,0,4,21,0
night,planner,random,10521,2,1,3,15,22,11,12,0,6,22,0
night,planner,random,10521,3,1,4,20,22,7,23,0,8,23,0
night,planner,random,10521,4,1,4,22,22,12,27,6,8,24,0
night,planner,random,10522,0,1,2,20,22,3,5,0,3,20,0
night,planner,random,10522,1,1,2,12,22,7,4,0,4,21,0
night,planner,random,10522,2,1,3,21,22,10,17,0,6,22,0
night,planner,random,10522,3,1,4,16,22,10,22,0,7,23,0
night,planner,random,10522,4,1,5,22,22,8,42,6,10,24,0
night,planner,random,10523,0,1,2,22,22,0,0,0,3,20,0
night,planner,random,10523,1,1,2,22,22,4,6,0,4,21,0
night,planner,random,10523,2,1,4,7,22,11,12,0,7,22,0
night,planner,random,10523,3,1,3,7,22,10,13,0,6,23,0
night,planner,random,10523,4,1,4,6,22,13,22,4,8,24,0
night,planner,random,10524,0,1,2,22,22,3,3,0,3,20,0
night,planner,random,10524,1,1,2,19,22,4,8,0,4,21,0
night,planner,random,10524,2,1,4,12,22,6,12,0,7,22,0
night,planner,random,10524,3,1,4,20,22,7,25,0,8,23,0
night,planner,random,10524,4,1,4,12,22,11,29,6,8,24,0
night,planner,random,10525,0,1,2,22,22,0,0,0,3,20,0
night,planner,random,10525,1,1,2,19,22,4,8,0,4,21,0
night,planner,random,10525,2,1,3,22,22,6,14,0,6,22,0
night,planner,random,10525,3,1,4,22,22,7,27,0,8,23,0
night,planner,random,10525,4,1,5,16,22,7,40,0,9,24,0
night,planner,random,10526,0,1,2,22,22,0,0,0,4,20,0
night,planner,random,10526,1,1,2,19,22,4,8,0,4,21,0
night,planner,random,10526,2,1,3,21,22,8,15,0,6,22,0
night,planner,random,10526,3,1,4,19,22,7,22,0,8,23,0
night,planner,random,10526,4,1,4,15,22,10,24,0,7,24,0
night,planner,random,10527,0,1,2,20,22,0,2,0,3,20,0
night,planner,random,10527,1,1,2,14,22,7,6,0,4,21,0
night,planner,random,10527,2,1,3,15,22,11,12,0,6,22,0
night,planner,random,10527,3,1,4,17,22,7,22,0,8,23,0
night,planner,random,10527,4,1,4,8,22,8,25,0,8,24,0
night,planner,random,10528,0,1,2,22,22,0,0,0,4,20,0
night,planner,random,10528,1,1,2,9,22,10,3,0,4,21,0
night,planner,random,10528,2,1,4,14,22,4,12,0,7,22,0
night,planner,random,10528,3,1,4,22,22,7,27,0,8,23,0
night,planner,random,10528,4,1,4,2,22,9,23,4,8,24,0
night,planner,random,10529,0,1,2,22,22,0,0,0,4,20,0
night,planner,random,10529,1,1,2,12,22,7,4,0,4,21,0
night,planner,random,10529,2,1,3,18,22,10,14,0,6,22,0
night,planner,random,10529,3,1,4,18,22,7,23,0,8,23,0
night,planner,random,10529,4,1,5,17,22,6,37,0,9,24,0
night,planner,random,10530,0,1,2,19,22,3,4,0,3,20,0
night,planner,random,10530,1,1,2,19,22,4,8,0,4,21,0
night,planner,random,10530,2,1,4,14,22,8,16,0,7,22,0
night,planner,random,10530,3,1,4,15,22,10,23,0,8,23,0
night,planner,random,10530,4,1,5,12,22,10,39,0,9,24,0
night,planner,random,10531,0,1,2,18,22,6,2,0,3,20,0
night,planner,random,10531,1,1,2,19,22,4,8,0,4,21,0
night,planner,random,10531,2,1,3,17,22,7,18,0,6,22,0
night,planner,random,10531,3,1,4,10,22,6,12,0,8,23,0
night,planner,random,10531,4,1,4,11,22,7,31,4,8,24,0
night,planner,random,10532,0,1,2,22,22,3,3,0,4,20,0
night,planner,random,10532,1,1,2,22,22,4,6,0,4,21,0
night,planner,random,10532,2,1,4,14,22,8,16,0,7,22,0
night,planner,random,10532,3,1,4,22,22,7,25,0,8,23,0
night,planner,random,10532,4,1,5,12,22,6,32,0,9,24,0
night,planner,random,10533,0,1,2,22,22,3,3,0,3,20,0
night,planner,random,10533,1,1,2,12,22,7,4,0,4,21,0
night,planner,random,10533,2,1,3,22,22,7,15,0,6,22,0
night,planner,random,10533,3,0,4,0,22,6,14,0,8,23,0
night,planner,random,10533,4,1,5,2,22,14,30,6,10,24,0
night,planner,random,10534,0,1,2,22,22,3,3,0,3,20,0
night,planner,random,10534,1,1,2,19,22,4,8,0,4,21,0
night,planner,random,10534,2,1,4,17,22,7,18,0,7,22,0
night,planner,random,10534,3,1,4,22,22,7,25,0,8,23,0
night,planner,random,10534,4,1,4,11,22,13,27,6,8,24,0
night,planner,random,10535,0,1,2,18,22,6,2,0,3,20,0
night,planner,random,10535,1,1,2,14,22,7,6,0,4,21,0
night,planner,random,10535,2,0,2,0,22,6,0,0,4,22,0
night,planner,random,10535,3,1,4,22,22,7,27,0,8,23,0
night,planner,random,10535,4,1,4,8,22,10,30,4,8,24,0
night,planner,random,10536,0,1,2,20,22,0,2,0,3,20,0
night,planner,random,10536,1,1,2,12,22,7,4,0,4,21,0
night,planner,random,10536,2,1,4,15,22,4,13,0,7,22,0
night,planner,random,10536,3,1,4,22,22,6,24,0,8,23,0
night,planner,random,10536,4,1,5,18,22,7,40,0,10,24,0
night,planner,random,10537,0,1,2,22,22,3,3,0,3,20,0
night,planner,random,10537,1,1,2,19,22,4,8,0,4,21,0
night,planner,random,10537,2,1,3,22,22,7,15,0,6,22,0
night,planner,random,10537,3,1,4,15,22,10,23,0,8,23,0
night,planner,random,10537,4,1,5,20,22,6,40,0,9,24,0
night,planner,random,10538,0,1,2,22,22,0,0,0,4,20,0
night,planner,random,10538,1,1,2,10,22,9,4,4,4,21,0
night,planner,random,10538,2,1,3,22,22,7,15,0,6,22,0
night,planner,random,10538,3,1,4,16,22,10,24,0,8,23,0
night,planner,random,10538,4,1,5,20,22,7,41,4,10,24,0
night,planner,random,10539,0,1,2,22,22,0,0,0,4,20,0
night,planner,random,10539,1,1,2,14,22,7,6,0,4,21,0
night,planner,random,10539,2,1,4,15,22,8,17,0,7,22,0
night,planner,random,10539,3,1,4,18,22,7,23,0,8,23,0
night,planner,random,10539,4,1,4,22,22,6,27,4,8,24,0
night,planner,random,10540,0,1,2,22,22,0,0,0,3,20,0
night,planner,random,10540,1,1,2,19,22,4,8,0,4,21,0
night,planner,random,10540,2,1,3,21,22,8,15,0,6,22,0
night,planner,random,10540,3,1,4,21,22,7,26,0,8,23,0
night,planner,random,10540,4,1,4,22,22,8,30,4,8,24,0
night,planner,random,10541,0,1,2,22,22,0,0,0,3,20,0
night,planner,random,10541,1,1,2,13,22,7,5,0,4,21,0
night,planner,random,10541,2,1,3,16,22,11,12,0,6,22,0
night,planner,random,10541,3,1,4,11,22,10,19,0,8,23,0
night,planner,random,10541,4,1,4,8,22,14,22,4,8,24,0
night,planner,random,10542,0,1,2,22,22,0,0,0,4,20,0
night,planner,random,10542,1,1,2,19,22,4,8,0,4,21,0
night,planner,random,10542,2,1,3,15,22,11,12,0,6,22,0
night,planner,random,10542,3,1,4,22,22,4,22,0,8,23,0
night,planner,random,10542,4,1,5,11,22,8,35,4,9,24,0
night,planner,random,10543,0,1,2,22,22,3,3,0,3,20,0
night,planner,random,10543,1,1,2,14,22,7,6,0,4,21,0
night,planner,random,10543,2,1,3,18,22,10,14,0,6,22,0
night,planner,random,10543,3,1,4,11,22,6,17,0,8,23,0
night,planner,random,10543,4,1,5,14,22,6,36,0,9,24,0
night,planner,random,10544,0,1,2,18,22,6,2,0,3,20,0
night,planner,random,10544,1,1,2,9,22,7,0,0,4,21,0
night,planner,random,10544,2,1,3,16,22,9,11,0,6,22,0
night,planner,random,10544,3,1,4,19,22,7,22,0,8,23,0
night,planner,random,10544,4,1,4,10,22,12,27,6,8,24,0
night,planner,random,10545,0,1,2,22,22,3,3,0,4,20,0
night,planner,random,10545,1,1,2,13,22,7,5,0,4,21,0
night,planner,random,10545,2,1,3,22,22,7,15,0,6,22,0
night,planner,random,10545,3,1,4,19,22,9,26,0,8,23,0
night,planner,random,10545,4,1,4,19,22,11,28,6,8,24,0
night,planner,random,10546,0,1,2,22,22,3,3,0,3,20,0
night,planner,random,10546,1,1,2,8,22,10,3,0,4,21,0
night,planner,random,10546,2,1,3,19,22,8,13,0,6,22,0
night,planner,random,10546,3,1,4,20,22,6,24,0,8,23,0
night,planner,random,10546,4,1,4,19,22,11,28,6,8,24,0
night,planner,random,10547,0,1,2,22,22,3,3,0,3,20,0
night,planner,random,10547,1,1,2,14,22,7,5,0,4,21,0
night,planner,random,10547,2,1,3,15,22,11,12,0,6,22,0
night,planner,random,10547,3,1,4,20,22,10,26,0,8,23,0
night,planner,random,10547,4,1,5,2,22,10,22,0,9,24,0
night,planner,random,10548,0,1,2,19,22,3,4,0,3,20,0
night,planner,random,10548,1,1,2,9,22,6,0,0,4,21,0
night,planner,random,10548,2,1,3,22,22,7,15,0,6,22,0
night,planner,random,10548,3,1,4,22,22,8,26,0,8,23,0
night,planner,random,10548,4,0,3,0,22,9,11,0,5,24,0
night,planner,random,10549,0,1,2,22,22,3,3,0,3,20,0
night,planner,random,10549,1,1,2,19,22,4,8,0,4,21,0
night,planner,random,10549,2,1,3,22,22,7,15,0,6,22,0
night,planner,random,10549,3,1,4,20,22,9,25,0,8,23,0
night,planner,random,10549,4,0,3,0,22,8,21,6,6,24,0
night,planner,random,10550,0,1,2,19,22,3,4,0,3,20,0
night,planner,random,10550,1,1,2,19,22,4,8,0,4,21,0
night,planner,random,10550,2,1,3,5,22,14,5,0,6,22,0
night,planner,random,10550,3,1,4,18,22,6,26,0,8,23,0
night,planner,random,10550,4,1,5,2,22,14,30,6,10,24,0
night,planner,random,10551,0,1,2,22,22,3,3,0,3,20,0
night,planner,random,10551,1,1,2,19,22,4,8,0,4,21,0
night,planner,random,10551,2,1,3,21,22,9,16,0,6,22,0
night,planner,random,10551,3,1,4,16,22,9,23,0,8,23,0
night,planner,random,10551,4,0,3,0,22,6,18,4,6,24,0
night,planner,random,10552,0,1,2,22,22,3,5,0,3,20,0
night,planner,random,10552,1,1,2,12,22,7,4,0,4,21,0
night,planner,random,10552,2,1,3,15,22,11,12,0,6,22,0
night,planner,random,10552,3,1,4,11,22,9,14,0,8,23,0
night,planner,random,10552,4,1,5,9,22,9,32,0,9,24,0
night,planner,random,10553,0,1,2,22,22,3,3,0,3,20,0
night,planner,random,10553,1,1,2,19,22,4,8,0,4,21,0
night,planner,random,10553,2,1,3,15,22,11,12,0,6,22,0
night,planner,random,10553,3,0,3,0,22,13,10,0,6,23,0
night,planner,random,10553,4,1,4,1,22,11,15,0,7,24,0
night,planner,random,10554,0,1,2,22,22,3,3,0,3,20,0
night,planner,random,10554,1,1,2,12,22,7,4,0,4,21,0
night,planner,random,10554,2,1,3,21,22,8,15,0,6,22,0
night,planner,random,10554,3,1,4,18,22,10,26,0,8,23,0
night,planner,random,10554,4,1,5,17,22,6,34,0,9,24,0
night,planner,random,10555,0,1,2,19,22,3,4,0,3,20,0
night,planner,random,10555,1,1,2,12,22,7,4,0,4,21,0
night,planner,random,10555,2,1,3,21,22,8,15,0,6,22,0
night,planner,random,10555,3,1,4,20,22,7,25,0,8,23,0
night,planner,random,10555,4,1,5,15,22,7,37,0,10,24,0
night,planner,random,10556,0,1,2,19,22,3,4,0,3,20,0
night,planner,random,10556,1,1,2,19,22,4,8,0,4,21,0
night,planner,random,10556,2,1,3,19,22,10,15,0,6,22,0
night,planner,random,10556,3,1,4,19,22,7,22,0,8,23,0
night,planner,random,10556,4,0,3,0,22,9,16,4,6,24,0
night,planner,random,10557,0,1,2,22,22,0,0,0,4,20,0
night,planner,random,10557,1,1,2,12,22,7,4,0,4,21,0
night,planner,random,10557,2,1,3,18,22,10,14,0,6,22,0
night,planner,random,10557,3,1,4,22,22,7,27,0,8,23,0
night,planner,random,10557,4,1,4,22,22,9,31,6,8,24,0
night,planner,random,10558,0,1,2,22,22,3,3,0,3,20,0
night,planner,random,10558,1,1,2,19,22,4,8,0,4,21,0
night,planner,random,10558,2,1,3,22,22,7,15,0,6,22,0
night,planner,random,10558,3,1,4,8,22,9,19,0,8,23,0
night,planner,random,10558,4,1,4,19,22,10,29,6,8,24,0
night,planner,random,10559,0,1,2,22,22,3,3,0,3,20,0
night,planner,random,10559,1,1,2,12,22,7,4,0,4,21,0
night,planner,random,10559,2,1,3,21,22,8,15,0,6,22,0
night,planner,random,10559,3,1,4,15,22,10,23,0,8,23,0
night,planner,random,10559,4,1,4,22,22,8,28,6,8,24,0
night,planner,random,10560,0,1,2,22,22,3,3,0,3,20,0
night,planner,random,10560,1,1,2,19,22,4,8,0,4,21,0
night,planner,random,10560,2,1,4,17,22,7,18,0,7,22,0
night,planner,random,10560,3,1,4,14,22,10,22,0,8,23,0
night,planner,random,10560,4,1,4,18,22,12,26,6,8,24,0
night,planner,random,10561,0,1,2,22,22,3,3,0,3,20,0
night,planner,random,10561,1,1,2,12,22,7,4,0,4,21,0
night,planner,random,10561,2,1,3,21,22,9,16,0,6,22,0
night,planner,random,10561,3,1,4,19,22,10,25,0,8,23,0
night,planner,random,10561,4,1,4,13,22,12,22,4,8,24,0
night,planner,random,10562,0,1,2,22,22,3,3,0,3,20,0
night,planner,random,10562,1,1,2,19,22,4,8,0,4,21,0
night,planner,random,10562,2,1,3,18,22,10,14,0,6,22,0
night,planner,random,10562,3,1,4,17,22,10,25,0,8,23,0
night,planner,random,10562,4,0,3,0,22,11,14,6,6,24,0
night,planner,random,10563,0,1,2,22,22,3,3,0,3,20,0
night,planner,random,10563,1,1,2,12,22,7,4,0,4,21,0
night,planner,random,10563,2,1,4,15,22,8,17,0,7,22,0
night,planner,random,10563,3,1,4,22,22,7,27,0,8,23,0
night,planner,random,10563,4,1,5,13,22,3,27,0,8,24,0
night,planner,random,10564,0,1,2,22,22,0,0,0,3,20,0
night,planner,random,10564,1,1,2,9,22,6,0,0,4,21,0
night,planner,random,10564,2,1,3,22,22,4,12,0,6,22,0
night,planner,random,10564,3,1,4,21,22,7,26,0,8,23,0
night,planner,random,10564,4,1,5,14,22,11,39,6,10,24,0
night,planner,random,10565,0,1,2,22,22,0,0,0,4,20,0
night,planner,random,10565,1,1,2,12,22,7,4,0,4,21,0
night,planner,random,10565,2,1,4,10,22,7,11,0,7,22,0
night,planner,random,10565,3,1,4,22,22,7,21,0,8,23,0
night,planner,random,10565,4,1,4,12,22,13,28,6,8,24,0
night,planner,random,10566,0,1,2,19,22,3,4,0,3,20,0
night,planner,random,10566,1,1,2,19,22,4,8,0,4,21,0
night,planner,random,10566,2,1,3,17,22,7,18,0,6,22,0
night,planner,random,10566,3,1,4,10,22,10,16,0,8,23,0
night,planner,random,10566,4,1,4,18,22,12,32,6,8,24,0
night,planner,random,10567,0,1,2,20,22,3,5,0,3,20,0
night,planner,random,10567,1,1,2,19,22,4,8,0,4,21,0
night,planner,random,10567,2,1,3,21,22,8,15,0,6,22,0
night,planner,random,10567,3,1,4,18,22,10,26,0,8,23,0
night,planner,random,10567,4,0,5,0,22,12,32,6,9,24,0
night,planner,random,10568,0,1,2,18,22,6,2,0,3,20,0
night,planner,random,10568,1,1,2,12,22,7,4,0,4,21,0
night,planner,random,10568,2,1,3,22,22,7,15,0,6,22,0
night,planner,random,10568,3,1,4,19,22,7,24,0,8,23,0
night,planner,random,10568,4,1,5,3,22,12,29,0,9,24,0
night,planner,random,10569,0,1,2,18,22,6,2,0,3,20,0
night,planner,random,10569,1,1,2,3,22,12,0,4,4,21,0
night,planner,random,10569,2,1,3,18,22,10,14,0,6,22,0
night,planner,random,10569,3,1,4,13,22,10,23,0,8,23,0
night,planner,random,10569,4,0,3,0,22,11,14,6,6,24,0
night,planner,random,10570,0,1,2,22,22,0,0,0,3,20,0
night,planner,random,10570,1,1,2,14,22,7,6,0,4,21,0
night,planner,random,10570,2,0,2,0,22,6,0,0,4,22,0
night,planner,random,10570,3,1,4,19,22,7,22,0,8,23,0
night,planner,random,10570,4,1,4,7,22,13,23,4,8,24,0
night,planner,random,10571,0,1,2,22,22,3,3,0,4,20,0
night,planner,random,10571,1,1,2,19,22,4,8,0,4,21,0
night,planner,random,10571,2,0,2,0,22,6,0,0,4,22,0
night,planner,random,10571,3,1,4,12,22,10,14,0,8,23,0
night,planner,random,10571,4,0,3,0,22,10,11,0,5,24,0
night,planner,random,10572,0,1,2,21,22,0,3,0,4,20,0
night,planner,random,10572,1,1,2,12,22,7,4,0,4,21,0
night,planner,random,10572,2,1,3,5,22,14,5,0,6,22,0
night,planner,random,10572,3,0,2,0,22,10,2,0,4,23,0
night,planner,random,10572,4,1,5,14,22,11,39,10,10,24,0
night,planner,random,10573,0,1,2,22,22,3,3,0,3,20,0
night,planner,random,10573,1,1,2,22,22,4,6,0,4,21,0
night,planner,random,10573,2,1,4,16,22,7,17,0,7,22,0
night,planner,random,10573,3,1,5,6,22,6,22,0,9,23,0
night,planner,random,10573,4,1,4,8,22,8,28,0,7,24,0
night,planner,random,10574,0,1,2,22,22,3,3,0,3,20,0
night,planner,random,10574,1,1,2,13,22,7,5,0,4,21,0
night,planner,random,10574,2,1,3,22,22,7,15,0,6,22,0
night,planner,random,10574,3,1,4,22,22,7,25,0,8,23,0
night,planner,random,10574,4,0,3,0,22,6,14,0,6,24,0
night,planner,random,10575,0,1,2,22,22,3,3,0,3,20,0
night,planner,random,10575,1,1,2,19,22,4,8,0,4,21,0
night,planner,random,10575,2,1,3,15,22,11,12,0,6,22,0
night,planner,random,10575,3,1,4,14,22,10,22,0,8,23,0
night,planner,random,10575,4,1,4,22,22,8,33,6,8,24,0
night,planner,random,10576,0,1,2,22,22,0,0,0,3,20,0
night,planner,random,10576,1,1,2,19,22,4,8,0,4,21,0
night,planner,random,10576,2,1,3,12,22,11,9,0,6,22,0
night,planner,random,10576,3,1,4,15,22,10,23,0,8,23,0
night,planner,random,10576,4,1,5,21,22,6,41,4,10,24,0
night,planner,random,10577,0,1,2,22,22,0,0,0,3,20,0
night,planner,random,10577,1,1,2,9,22,9,3,0,4,21,0
night,planner,random,10577,2,1,3,12,22,11,9,0,6,22,0
night,planner,random,10577,3,0,2,0,22,10,2,0,4,23,0
night,planner,random,10577,4,1,5,22,22,3,39,0,9,24,0
night,planner,random,10578,0,1,2,22,22,0,0,0,3,20,0
night,planner,random,10578,1,1,2,19,22,4,8,0,4,21,0
night,planner,random,10578,2,1,3,9,22,14,9,0,6,22,0
night,planner,random,10578,3,1,4,19,22,7,26,0,8,23,0
night,planner,random,10578,4,1,5,6,22,7,29,0,8,24,0
night,planner,random,10579,0,1,2,22,22,3,3,0,3,20,0
night,planner,random,10579,1,1,2,19,22,4,8,0,4,21,0
night,planner,random,10579,2,1,3,6,22,15,7,4,6,22,0
night,planner,random,10579,3,0,2,0,22,10,2,0,4,23,0
night,planner,random,10579,4,1,4,13,22,12,30,6,8,24,0
night,planner,random,10580,0,1,2,22,22,3,3,0,3,20,0
night,planner,random,10580,1,1,2,13,22,7,5,0,4,21,0
night,planner,random,10580,2,0,2,0,22,10,3,0,4,22,0
night,planner,random,10580,3,1,4,19,22,7,26,0,8,23,0
night,planner,random,10580,4,1,5,2,22,9,28,0,10,24,0
night,planner,random,10581,0,1,2,19,22,3,4,0,3,20,0
night,planner,random,10581,1,1,2,22,22,4,6,0,4,21,0
night,planner,random,10581,2,1,3,15,22,11,12,0,6,22,0
night,planner,random,10581,3,1,4,15,22,6,15,0,8,23,0
night,planner,random,10581,4,1,4,22,22,10,30,6,8,24,0
night,planner,random,10582,0,1,2,22,22,3,3,0,4,20,0
night,planner,random,10582,1,1,2,19,22,4,8,0,4,21,0
night,planner,random,10582,2,1,3,12,22,13,11,0,6,22,0
night,planner,random,10582,3,1,4,18,22,10,26,0,8,23,0
night,planner,random,10582,4,1,6,12,22,10,46,10,12,24,0
night,planner,random,10583,0,1,2,22,22,0,0,0,3,20,0
night,planner,random,10583,1,1,2,14,22,7,5,0,4,21,0
night,planner,random,10583,2,1,3,19,22,10,15,0,6,22,0
night,planner,random,10583,3,1,4,8,22,13,17,0,7,23,0
night,planner,random,10583,4,1,5,11,22,6,34,0,9,24,0
night,planner,random,10584,0,1,2,20,22,3,5,0,3,20,0
night,planner,random,10584,1,1,2,19,22,4,8,0,4,21,0
night,planner,random,10584,2,1,3,22,22,6,14,0,6,22,0
night,planner,random,10584,3,1,4,19,22,6,23,0,8,23,0
night,planner,random,10584,4,1,4,18,22,13,29,6,8,24,0
night,planner,random,10585,0,1,2,19,22,3,4,0,3,20,0
night,planner,random,10585,1,1,2,19,22,4,8,0,4,21,0
night,planner,random,10585,2,1,3,17,22,7,18,0,6,22,0
night,planner,random,10585,3,1,4,22,22,4,24,0,8,23,0
night,planner,random,10585,4,1,4,18,22,7,32,4,8,24,0
night,planner,random,10586,0,1,2,22,22,0,0,0,4,20,0
night,planner,random,10586,1,1,2,19,22,4,8,0,4,21,0
night,planner,random,10586,2,1,3,22,22,7,15,0,6,22,0
night,planner,random,10586,3,1,4,22,22,4,22,0,8,23,0
night,planner,random,10586,4,1,4,17,22,12,27,6,8,24,0
night,planner,random,10587,0,1,2,22,22,3,3,0,4,20,0
night,planner,random,10587,1,1,2,19,22,4,8,0,4,21,0
night,planner,random,10587,2,1,3,21,22,8,15,0,6,22,0
night,planner,random,10587,3,1,4,14,22,10,22,0,8,23,0
night,planner,random,10587,4,1,4,21,22,8,34,6,8,24,0
night,planner,random,10588,0,1,2,20,22,3,5,0,3,20,0
night,planner,random,10588,1,1,2,19,22,4,8,0,4,21,0
night,planner,random,10588,2,1,3,18,22,10,14,0,6,22,0
night,planner,random,10588,3,1,4,22,22,4,24,0,8,23,0
night,planner,random,10588,4,1,4,17,22,7,36,10,8,24,0
night,planner,random,10589,0,1,2,22,22,3,3,0,3,20,0
night,planner,random,10589,1,1,2,12,22,7,4,0,4,21,0
night,planner,random,10589,2,1,3,16,22,9,11,0,6,22,0
night,planner,random,10589,3,1,4,17,22,10,25,0,8,23,0
night,planner,random,10589,4,1,5,21,22,5,40,4,10,24,0
night,planner,random,10590,0,1,2,22,22,3,3,0,4,20,0
night,planner,random,10590,1,1,2,19,22,4,8,0,4,21,0
night,planner,random,10590,2,1,3,20,22,6,20,0,6,22,0
night,planner,random,10590,3,1,4,22,22,4,24,0,8,23,0
night,planner,random,10590,4,1,4,12,22,12,30,6,8,24,0
night,planner,random,10591,0,1,2,19,22,6,3,0,3,20,0
night,planner,random,10591,1,1,2,19,22,4,8,0,4,21,0
night,planner,random,10591,2,1,4,22,22,7,23,0,8,22,0
night,planner,random,10591,3,1,4,21,22,6,29,0,8,23,0
night,planner,random,10591,4,1,4,9,22,11,33,6,8,24,0
night,planner,random,10592,0,1,2,19,22,3,4,0,3,20,0
night,planner,random,10592,1,1,2,19,22,4,8,0,4,21,0
night,planner,random,10592,2,1,3,21,22,8,15,0,6,22,0
night,planner,random,10592,3,1,4,10,22,12,20,0,8,23,0
night,planner,random,10592,4,1,5,18,22,6,36,0,9,24,0
night,planner,random,10593,0,1,2,22,22,0,0,0,4,20,0
night,planner,random,10593,1,1,2,14,22,7,6,0,4,21,0
night,planner,random,10593,2,1,4,19,22,10,23,0,8,22,0
night,planner,random,10593,3,1,4,19,22,6,25,0,8,23,0
night,planner,random,10593,4,1,5,19,22,6,39,4,10,24,0
night,planner,random,10594,0,1,2,22,22,3,3,0,4,20,0
night,planner,random,10594,1,1,2,12,22,7,4,0,4,21,0
night,planner,random,10594,2,1,4,16,22,4,14,0,7,22,0
night,planner,random,10594,3,1,4,22,22,4,24,0,8,23,0
night,planner,random,10594,4,1,4,20,22,11,30,6,8,24,0
night,planner,random,10595,0,1,2,22,22,0,0,0,4,20,0
night,planner,random,10595,1,1,2,12,22,7,4,0,4,21,0
night,planner,random,10595,2,1,3,9,22,14,9,0,6,22,0
night,planner,random,10595,3,1,4,15,22,9,24,0,8,23,0
night,planner,random,10595,4,1,5,22,22,8,44,6,10,24,0
night,planner,random,10596,0,1,2,22,22,3,3,0,3,20,0
night,planner,random,10596,1,1,2,19,22,4,8,0,4,21,0
night,planner,random,10596,2,1,3,21,22,10,17,0,6,22,0
night,planner,random,10596,3,1,4,12,22,10,22,0,8,23,0
night,planner,random,10596,4,1,4,19,22,11,25,4,8,24,0
night,planner,random,10597,0,1,2,22,22,3,3,0,3,20,0
night,planner,random,10597,1,1,2,19,22,7,6,0,4,21,0
night,planner,random,10597,2,1,3,21,22,10,17,0,6,22,0
night,planner,random,10597,3,1,5,7,22,9,28,0,9,23,0
night,planner,random,10597,4,1,5,22,22,8,38,4,10,24,0
night,planner,random,10598,0,1,2,20,22,0,2,0,3,20,0
